network.dat file 'MesenteryTest'(subset of 28_10 mesentery network)
  2350.  2350.  20.	box dimensions in microns
  47    47    1 	number of tissue points in x,y,z directions
  100.			outer bound distance (100. in test case)
  50.				max. segment length.  (5. in test case)
   8				nodsegm, max. number of segments per node
  445				total number of segments 
  name type  from to     diam      flow          hem.
	56	  5	  56	  57	  6.149600	  3.724603	  0.433006  
	57	  5	  57	  58	  6.149800	  3.724603	  0.433006  
	58	  5	  58	  59	  5.255500	  1.152370	  0.310918  
	59	  5	  59	  60	  5.255700	  1.152370	  0.310918  
	60	  5	  60	  61	  8.703400	  0.697751	  0.327510  
	61	  5	  61	  62	  8.703800	  0.697751	  0.327510  
	62	  5	  22	  63	  3.815800	  0.721529	  0.024965  
	63	  5	  63	  64	  3.816800	  0.721529	  0.024965  
	64	  5	  64	  65	  3.818300	  0.721529	  0.024965  
	65	  5	  65	  66	  3.820400	  0.721529	  0.024965  
	66	  5	  16	  67	  6.609600	  3.403348	  0.310871  
	67	  5	  67	  68	  6.611000	  3.403348	  0.310871  
	68	  5	  68	  69	  6.612500	  3.403348	  0.310871  
	69	  5	  69	  66	  6.614800	  3.403348	  0.310871  
	70	  5	  66	  70	  6.418900	  4.124877	  0.260860  
	71	  5	  70	  71	  6.421900	  4.124877	  0.260860  
	72	  5	  71	  72	  6.044500	  3.743959	  0.287400  
	73	  5	  72	  73	  6.044900	  3.743959	  0.287400  
	74	  5	  73	  74	  6.606400	  0.653325	  0.042321  
	75	  5	  74	  75	  6.611100	  0.653325	  0.042321  
	76	  5	  75	  76	  6.614700	  0.653325	  0.042321  
	77	  5	  14	  77	  6.689900	  3.495525	  0.248295  
	78	  5	  77	  78	  6.691100	  3.495525	  0.248295  
	79	  5	  78	  79	  6.691800	  3.495525	  0.248295  
	80	  5	  79	  80	  5.148000	  1.904710	  0.298159  
	81	  5	  80	  81	  5.149100	  1.904710	  0.298159  
	82	  5	  81	  82	  6.262400	  0.800407	  0.237342  
	83	  5	  82	  83	  6.264200	  0.800407	  0.237342  
	84	  5	  83	  84	  6.266900	  0.800407	  0.237342  
	85	  5	  84	  85	  6.269100	  0.800407	  0.237342  
	86	  5	  85	  86	  6.270900	  0.800407	  0.237342  
	87	  5	  86	  87	  6.271600	  0.800407	  0.237342  
	88	  5	  87	  88	  6.271300	  0.800407	  0.237342  
	89	  5	  88	  89	  6.269700	  0.800407	  0.237342  
	90	  5	  10	  90	  6.078500	  2.925675	  0.121556  
	91	  5	  90	  91	  6.080700	  2.925675	  0.121556  
	92	  5	  91	  92	  6.317500	  1.180563	  0.054379  
	93	  5	  92	  93	  6.320700	  1.180563	  0.054379  
	94	  5	  93	  94	  6.328400	  1.180563	  0.054379  
	95	  5	  95	  96	  13.236200	  15.000000	  0.400000  
	96	  5	  96	  97	  8.742000	  8.311428	  0.443835  
	97	  5	  97	  98	  8.742800	  8.311428	  0.443835  
	98	  5	  96	  99	  11.354100	  6.688572	  0.345529  
	99	  5	  99	  100	  11.354400	  6.688572	  0.345529  
	100	  5	  100	  101	  8.424700	  4.547489	  0.377274  
	101	  5	  101	  102	  8.425000	  4.547489	  0.377274  
	102	  5	  62	  103	  5.461800	  0.505111	  0.367187  
	103	  5	  103	  104	  5.462000	  0.505111	  0.367187  
	104	  5	  104	  105	  5.462400	  0.505111	  0.367187  
	105	  5	  8	  106	  5.813300	  3.292458	  0.120934  
	106	  5	  106	  107	  5.814200	  3.292458	  0.120934  
	107	  5	  107	  108	  5.815400	  3.292458	  0.120934  
	108	  5	  108	  109	  5.816700	  3.292458	  0.120934  
	109	  5	  109	  110	  5.817500	  3.292458	  0.120934  
	110	  5	  110	  111	  5.817900	  3.292458	  0.120934  
	111	  5	  111	  112	  5.818300	  3.292458	  0.120934  
	112	  5	  112	  113	  5.818400	  3.292458	  0.120934  
	113	  5	  12	  114	  5.060900	  1.798351	  0.075095  
	114	  5	  114	  115	  5.062100	  1.798351	  0.075095  
	115	  5	  115	  116	  5.063100	  1.798351	  0.075095  
	116	  5	  116	  117	  5.063800	  1.798351	  0.075095  
	117	  5	  117	  118	  5.064500	  1.798351	  0.075095  
	118	  5	  118	  119	  5.065100	  1.798351	  0.075095  
	119	  5	  119	  120	  5.065600	  1.798351	  0.075095  
	120	  5	  120	  121	  5.065800	  1.798351	  0.075095  
	121	  5	  121	  113	  5.066000	  1.798351	  0.075095  
	122	  5	  31	  122	  7.856100	  2.799004	  0.545834  
	123	  5	  122	  123	  7.856600	  2.799004	  0.545834  
	124	  5	  123	  124	  7.857100	  2.799004	  0.545834  
	125	  5	  43	  125	  9.125400	  2.636765	  0.656520  
	126	  5	  125	  126	  9.125500	  2.636765	  0.656520  
	127	  5	  126	  127	  9.125700	  2.636765	  0.656520  
	128	  5	  45	  128	  11.103600	  0.829095	  0.651674  
	129	  5	  128	  127	  11.103600	  0.829095	  0.651674  
	130	  5	  51	  129	  6.563100	  0.582337	  0.483286  
	131	  5	  129	  130	  6.562300	  0.582337	  0.483286  
	132	  5	  53	  131	  11.102800	  0.906662	  0.552391  
	133	  5	  131	  132	  11.103300	  0.906662	  0.552391  
	134	  5	  55	  133	  10.716200	  7.923156	  0.575752  
	135	  5	  133	  134	  10.716200	  7.923156	  0.575752  
	136	  5	  134	  135	  10.715800	  7.923156	  0.575752  
	137	  5	  135	  136	  10.715700	  7.923156	  0.575752  
	138	  5	  136	  137	  10.715400	  7.923156	  0.575752  
	139	  5	  58	  138	  7.353100	  2.572233	  0.487702  
	140	  5	  138	  139	  7.353600	  2.572233	  0.487702  
	141	  5	  139	  140	  7.354100	  2.572233	  0.487702  
	142	  5	  60	  141	  6.293600	  0.454619	  0.285453  
	143	  5	  141	  140	  6.294000	  0.454619	  0.285453  
	144	  5	  71	  142	  4.068500	  0.380918	  0.000000  
	145	  5	  142	  143	  4.074700	  0.380918	  0.000000  
	146	  5	  143	  144	  4.079100	  0.380918	  0.000000  
	147	  5	  144	  145	  4.080100	  0.380918	  0.000000  
	148	  5	  145	  146	  4.078000	  0.380918	  0.000000  
	149	  5	  146	  147	  4.072900	  0.380918	  0.000000  
	150	  5	  73	  148	  12.103900	  3.090634	  0.339208  
	151	  5	  148	  149	  12.101200	  3.090634	  0.339208  
	152	  5	  149	  150	  12.099200	  3.090634	  0.339208  
	153	  5	  150	  151	  12.099100	  3.090634	  0.339208  
	154	  5	  151	  152	  12.100200	  3.090634	  0.339208  
	155	  5	  152	  153	  12.101700	  3.090634	  0.339208  
	156	  5	  153	  154	  12.101400	  3.090634	  0.339208  
	157	  5	  76	  155	  6.082400	  0.264186	  0.030749  
	158	  5	  155	  156	  6.079700	  0.264186	  0.030749  
	159	  5	  156	  147	  6.076200	  0.264186	  0.030749  
	160	  5	  79	  157	  6.001900	  1.590815	  0.188591  
	161	  5	  157	  158	  6.003000	  1.590815	  0.188591  
	162	  5	  158	  159	  6.004000	  1.590815	  0.188591  
	163	  5	  159	  160	  6.004700	  1.590815	  0.188591  
	164	  5	  160	  161	  6.005300	  1.590815	  0.188591  
	165	  5	  161	  162	  6.005700	  1.590815	  0.188591  
	166	  5	  162	  163	  6.005800	  1.590815	  0.188591  
	167	  5	  163	  164	  6.005700	  1.590815	  0.188591  
	168	  5	  164	  165	  6.005500	  1.590815	  0.188591  
	169	  5	  165	  166	  6.005500	  1.590815	  0.188591  
	170	  5	  81	  167	  6.881900	  1.104303	  0.342240  
	171	  5	  167	  168	  6.882700	  1.104303	  0.342240  
	172	  5	  168	  169	  6.883600	  1.104303	  0.342240  
	173	  5	  169	  170	  6.884700	  1.104303	  0.342240  
	174	  5	  170	  171	  6.885900	  1.104303	  0.342240  
	175	  5	  171	  172	  6.886900	  1.104303	  0.342240  
	176	  5	  172	  173	  6.887100	  1.104303	  0.342240  
	177	  5	  173	  174	  6.886400	  1.104303	  0.342240  
	178	  5	  174	  175	  6.886000	  1.104303	  0.342240  
	179	  5	  175	  176	  6.885400	  1.104303	  0.342240  
	180	  5	  176	  177	  6.884800	  1.104303	  0.342240  
	181	  5	  89	  178	  6.377100	  0.653041	  0.283429  
	182	  5	  178	  179	  6.376500	  0.653041	  0.283429  
	183	  5	  179	  180	  6.375400	  0.653041	  0.283429  
	184	  5	  180	  181	  6.373500	  0.653041	  0.283429  
	185	  5	  91	  182	  5.080800	  1.745112	  0.167001  
	186	  5	  182	  183	  5.082700	  1.745112	  0.167001  
	187	  5	  183	  184	  5.086100	  1.745112	  0.167001  
	188	  5	  184	  185	  5.088800	  1.745112	  0.167001  
	189	  5	  185	  186	  5.088800	  1.745112	  0.167001  
	190	  5	  94	  187	  4.177700	  0.525675	  0.044551  
	191	  5	  187	  188	  4.180000	  0.525675	  0.044551  
	192	  5	  188	  189	  4.181800	  0.525675	  0.044551  
	193	  5	  189	  190	  4.182400	  0.525675	  0.044551  
	194	  5	  190	  191	  4.182500	  0.525675	  0.044551  
	195	  10	  194	  195	  7.244400	  0.000000	  0.400000  
	196	  10	  195	  196	  7.244700	  0.000000	  0.400000  
	197	  10	  196	  197	  7.245000	  0.000000	  0.400000  
	198	  10	  197	  198	  7.245200	  0.000000	  0.400000  
	199	  10	  198	  199	  7.245500	  0.000000	  0.400000  
	200	  5	  98	  200	  10.098200	  6.106674	  0.488534  
	201	  5	  200	  201	  10.098900	  6.106674	  0.488534  
	202	  5	  201	  202	  10.099800	  6.106674	  0.488534  
	203	  5	  202	  203	  10.100700	  6.106674	  0.488534  
	204	  5	  100	  204	  6.947400	  2.141083	  0.278106  
	205	  5	  204	  205	  6.948200	  2.141083	  0.278106  
	206	  5	  205	  206	  6.949300	  2.141083	  0.278106  
	207	  5	  206	  207	  6.950600	  2.141083	  0.278106  
	208	  10	  102	  208	  12.602800	  0.000000	  0.400000  
	209	  5	  105	  209	  4.398200	  0.102765	  0.059467  
	210	  5	  209	  210	  4.398800	  0.102765	  0.059467  
	211	  5	  210	  211	  4.399300	  0.102765	  0.059467  
	212	  5	  45	  212	  7.055100	  0.240172	  0.363844  
	213	  5	  212	  213	  7.056400	  0.240172	  0.363844  
	214	  5	  213	  214	  7.058100	  0.240172	  0.363844  
	215	  5	  214	  215	  7.061100	  0.240172	  0.363844  
	216	  5	  215	  216	  7.063800	  0.240172	  0.363844  
	217	  5	  216	  217	  7.065200	  0.240172	  0.363844  
	218	  5	  217	  218	  7.065400	  0.240172	  0.363844  
	219	  5	  218	  219	  7.064200	  0.240172	  0.363844  
	220	  5	  219	  220	  7.062000	  0.240172	  0.363844  
	221	  5	  220	  221	  7.058900	  0.240172	  0.363844  
	222	  5	  51	  222	  3.871600	  0.087444	  0.074457  
	223	  5	  222	  223	  3.872400	  0.087444	  0.074457  
	224	  5	  53	  224	  6.509200	  0.194269	  0.155091  
	225	  5	  224	  225	  6.509400	  0.194269	  0.155091  
	226	  5	  225	  132	  6.509700	  0.194269	  0.155091  
	227	  5	  20	  226	  4.418700	  0.890865	  0.041967  
	228	  5	  226	  227	  4.420300	  0.890865	  0.041967  
	229	  5	  227	  228	  4.423400	  0.890865	  0.041967  
	230	  5	  228	  229	  4.426100	  0.890865	  0.041967  
	231	  5	  229	  230	  4.427200	  0.890865	  0.041967  
	232	  5	  230	  231	  4.426900	  0.890865	  0.041967  
	233	  5	  62	  232	  3.871200	  0.192640	  0.223474  
	234	  5	  232	  233	  3.871600	  0.192640	  0.223474  
	235	  5	  233	  124	  3.871900	  0.192640	  0.223474  
	236	  5	  76	  234	  6.808400	  0.389139	  0.050177  
	237	  5	  234	  235	  6.803600	  0.389139	  0.050177  
	238	  5	  235	  154	  6.797700	  0.389139	  0.050177  
	239	  5	  89	  236	  4.001400	  0.147367	  0.033111  
	240	  5	  236	  237	  3.999900	  0.147367	  0.033111  
	241	  5	  237	  238	  3.998400	  0.147367	  0.033111  
	242	  5	  238	  239	  3.997600	  0.147367	  0.033111  
	243	  5	  239	  240	  3.997300	  0.147367	  0.033111  
	244	  5	  240	  181	  3.997400	  0.147367	  0.033111  
	245	  5	  94	  241	  4.346500	  0.654889	  0.062268  
	246	  5	  241	  242	  4.347600	  0.654889	  0.062268  
	247	  5	  242	  243	  4.350800	  0.654889	  0.062268  
	248	  5	  243	  191	  4.352300	  0.654889	  0.062268  
	249	  5	  55	  245	  3.866600	  0.449012	  0.128912  
	250	  5	  245	  246	  3.867400	  0.449012	  0.128912  
	251	  5	  246	  231	  3.868500	  0.449012	  0.128912  
	252	  5	  98	  247	  7.127900	  2.204754	  0.320029  
	253	  5	  247	  248	  7.128600	  2.204754	  0.320029  
	254	  5	  248	  249	  7.129300	  2.204754	  0.320029  
	255	  5	  249	  250	  7.130200	  2.204754	  0.320029  
	256	  5	  102	  251	  8.925900	  4.547489	  0.377274  
	257	  5	  251	  252	  8.926700	  4.547489	  0.377274  
	258	  5	  252	  253	  8.927800	  4.547489	  0.377274  
	259	  5	  253	  207	  8.929400	  4.547489	  0.377274  
	260	  5	  105	  254	  5.201600	  0.402346	  0.445784  
	261	  5	  254	  255	  5.201700	  0.402346	  0.445784  
	262	  4	  256	  257	  49.669399	  108.100273	  0.391193  
	263	  4	  258	  259	  44.641998	  68.488258	  0.427684  
	264	  4	  259	  260	  44.642502	  68.488258	  0.427684  
	265	  4	  260	  261	  44.642799	  68.488258	  0.427684  
	266	  4	  261	  262	  44.641998	  68.488258	  0.427684  
	267	  4	  262	  263	  44.640301	  68.488258	  0.427684  
	268	  4	  263	  264	  44.639198	  68.488258	  0.427684  
	269	  4	  264	  265	  44.640099	  68.488258	  0.427684  
	270	  4	  265	  266	  44.641102	  68.488258	  0.427684  
	271	  4	  266	  267	  44.639801	  68.488258	  0.427684  
	272	  4	  267	  268	  44.638699	  68.488258	  0.427684  
	273	  4	  268	  269	  44.638901	  68.488258	  0.427684  
	274	  4	  269	  270	  44.638302	  68.488258	  0.427684  
	275	  4	  270	  271	  44.637501	  68.488258	  0.427684  
	276	  4	  271	  272	  44.636501	  68.488258	  0.427684  
	277	  4	  272	  273	  44.634899	  68.488258	  0.427684  
	278	  4	  273	  274	  44.634201	  68.488258	  0.427684  
	279	  4	  274	  256	  44.633301	  68.488258	  0.427684  
	280	  4	  275	  276	  48.444500	  64.363380	  0.438375  
	281	  4	  276	  277	  48.445099	  64.363380	  0.438375  
	282	  4	  277	  278	  48.256901	  67.843155	  0.431631  
	283	  4	  278	  258	  48.257198	  67.843155	  0.431631  
	284	  5	  154	  279	  12.654600	  3.479773	  0.306886  
	285	  5	  279	  277	  12.653800	  3.479773	  0.306886  
	286	  4	  280	  281	  50.232201	  64.363380	  0.438375  
	287	  4	  281	  282	  50.232498	  64.363380	  0.438375  
	288	  4	  282	  283	  50.233200	  64.363380	  0.438375  
	289	  4	  283	  275	  50.233398	  64.363380	  0.438375  
	290	  5	  147	  284	  6.998700	  0.645104	  0.012592  
	291	  5	  284	  258	  6.994900	  0.645104	  0.012592  
	292	  4	  285	  286	  47.093601	  60.934185	  0.437385  
	293	  4	  286	  287	  47.093700	  60.934185	  0.437385  
	294	  4	  287	  280	  47.093899	  60.934185	  0.437385  
	295	  4	  244	  288	  51.179199	  31.806032	  0.427553  
	296	  4	  288	  289	  51.179199	  31.806032	  0.427553  
	297	  4	  289	  290	  51.179298	  31.806032	  0.427553  
	298	  4	  290	  291	  51.179298	  31.806032	  0.427553  
	299	  4	  291	  292	  51.179401	  31.806032	  0.427553  
	300	  4	  292	  293	  51.179199	  31.806032	  0.427553  
	301	  4	  293	  294	  51.179100	  31.806032	  0.427553  
	302	  4	  294	  295	  51.179001	  31.806032	  0.427553  
	303	  4	  295	  285	  51.178902	  31.806032	  0.427553  
	304	  4	  221	  297	  37.176998	  31.806032	  0.427553  
	305	  4	  297	  298	  37.176998	  31.806032	  0.427553  
	306	  4	  298	  299	  37.177200	  31.806032	  0.427553  
	307	  4	  299	  300	  37.177101	  31.806032	  0.427553  
	308	  4	  300	  301	  37.176498	  31.806032	  0.427553  
	309	  4	  301	  302	  37.175900	  31.806032	  0.427553  
	310	  4	  302	  303	  37.175701	  31.806032	  0.427553  
	311	  4	  303	  304	  37.175598	  31.806032	  0.427553  
	312	  4	  304	  305	  37.175499	  31.806032	  0.427553  
	313	  4	  305	  306	  37.175301	  31.806032	  0.427553  
	314	  4	  306	  296	  37.175098	  31.806032	  0.427553  
	315	  4	  307	  308	  37.322102	  31.565861	  0.428038  
	316	  4	  308	  221	  37.322701	  31.565861	  0.428038  
	317	  4	  309	  310	  33.108501	  28.100000	  0.400000  
	318	  4	  310	  311	  33.109200	  28.100000	  0.400000  
	319	  4	  311	  312	  33.110001	  28.100000	  0.400000  
	320	  4	  312	  307	  33.111000	  28.100000	  0.400000  
	321	  5	  127	  313	  12.990500	  3.465860	  0.655361  
	322	  5	  313	  314	  12.991100	  3.465860	  0.655361  
	323	  5	  314	  315	  12.991600	  3.465860	  0.655361  
	324	  5	  315	  307	  12.992000	  3.465860	  0.655361  
	325	  5	  316	  317	  24.593100	  29.128155	  0.448120  
	326	  5	  317	  318	  24.593100	  29.128155	  0.448120  
	327	  5	  318	  319	  24.592600	  29.128155	  0.448120  
	328	  5	  319	  320	  24.591900	  29.128155	  0.448120  
	329	  5	  320	  321	  24.591400	  29.128155	  0.448120  
	330	  5	  321	  322	  24.591000	  29.128155	  0.448120  
	331	  5	  322	  285	  24.590900	  29.128155	  0.448120  
	332	  5	  223	  323	  19.928900	  26.033745	  0.440811  
	333	  5	  323	  316	  19.927799	  26.033745	  0.440811  
	334	  5	  324	  325	  26.800301	  25.946301	  0.442045  
	335	  5	  325	  223	  26.801901	  25.946301	  0.442045  
	336	  5	  130	  326	  11.358000	  1.683268	  0.482631  
	337	  5	  326	  324	  11.358000	  1.683268	  0.482631  
	338	  5	  132	  327	  12.831700	  1.100931	  0.482284  
	339	  5	  327	  130	  12.832300	  1.100931	  0.482284  
	340	  5	  328	  329	  20.362499	  24.263033	  0.439230  
	341	  5	  329	  330	  20.362900	  24.263033	  0.439230  
	342	  5	  330	  324	  20.363701	  24.263033	  0.439230  
	343	  10	  331	  332	  10.837800	  0.000000	  0.400000  
	344	  10	  332	  333	  10.838200	  0.000000	  0.400000  
	345	  10	  333	  334	  10.838500	  0.000000	  0.400000  
	346	  10	  334	  335	  10.838900	  0.000000	  0.400000  
	347	  10	  335	  336	  10.839400	  0.000000	  0.400000  
	348	  10	  336	  328	  10.839800	  0.000000	  0.400000  
	349	  5	  199	  337	  18.463499	  24.263033	  0.439230  
	350	  5	  337	  328	  18.463800	  24.263033	  0.439230  
	351	  5	  338	  339	  18.422300	  24.263033	  0.439230  
	352	  5	  339	  340	  18.422600	  24.263033	  0.439230  
	353	  5	  340	  199	  18.422899	  24.263033	  0.439230  
	354	  10	  341	  342	  8.285900	  0.000000	  0.400000  
	355	  10	  342	  343	  8.286300	  0.000000	  0.400000  
	356	  10	  343	  338	  8.286600	  0.000000	  0.400000  
	357	  5	  137	  344	  13.477500	  24.263033	  0.439230  
	358	  5	  344	  345	  13.477600	  24.263033	  0.439230  
	359	  5	  345	  338	  13.477800	  24.263033	  0.439230  
	360	  5	  250	  346	  13.523700	  16.339876	  0.373030  
	361	  5	  346	  137	  13.523900	  16.339876	  0.373030  
	362	  5	  347	  348	  12.595800	  14.135123	  0.381297  
	363	  5	  348	  250	  12.595600	  14.135123	  0.381297  
	364	  5	  203	  349	  10.185400	  11.751581	  0.440728  
	365	  5	  349	  347	  10.185500	  11.751581	  0.440728  
	366	  5	  350	  351	  9.440800	  5.644907	  0.389012  
	367	  5	  351	  203	  9.440700	  5.644907	  0.389012  
	368	  5	  207	  352	  9.302600	  6.688572	  0.345529  
	369	  5	  352	  350	  9.303100	  6.688572	  0.345529  
	370	  5	  353	  354	  6.820300	  -1.043666	  0.110343  
	371	  5	  354	  355	  6.818500	  -1.043666	  0.110343  
	372	  5	  355	  350	  6.815900	  -1.043666	  0.110343  
	373	  5	  231	  356	  7.068300	  1.339877	  0.071103  
	374	  5	  356	  357	  7.069700	  1.339877	  0.071103  
	375	  5	  357	  358	  7.070500	  1.339877	  0.071103  
	376	  5	  358	  353	  7.069800	  1.339877	  0.071103  
	377	  5	  353	  359	  8.824200	  2.383542	  0.088285  
	378	  5	  359	  360	  8.822300	  2.383542	  0.088285  
	379	  5	  360	  361	  8.820900	  2.383542	  0.088285  
	380	  5	  361	  347	  8.820000	  2.383542	  0.088285  
	381	  5	  124	  362	  9.842900	  2.991645	  0.525076  
	382	  5	  362	  363	  9.843200	  2.991645	  0.525076  
	383	  5	  363	  211	  9.843500	  2.991645	  0.525076  
	384	  5	  364	  365	  14.704000	  3.429198	  0.455971  
	385	  5	  365	  280	  14.704000	  3.429198	  0.455971  
	386	  5	  255	  366	  13.229600	  1.349468	  0.397231  
	387	  5	  366	  367	  13.229600	  1.349468	  0.397231  
	388	  5	  367	  368	  13.229800	  1.349468	  0.397231  
	389	  5	  368	  364	  13.230200	  1.349468	  0.397231  
	390	  5	  369	  370	  5.643500	  0.947122	  0.376605  
	391	  5	  370	  255	  5.643500	  0.947122	  0.376605  
	392	  5	  140	  371	  7.754400	  3.026852	  0.457325  
	393	  5	  371	  369	  7.754700	  3.026852	  0.457325  
	394	  5	  369	  372	  8.081600	  2.079730	  0.494086  
	395	  5	  372	  373	  8.082000	  2.079730	  0.494086  
	396	  5	  373	  364	  8.082100	  2.079730	  0.494086  
	397	  4	  374	  375	  29.342300	  39.612011	  0.328102  
	398	  4	  375	  256	  29.342199	  39.612011	  0.328102  
	399	  5	  186	  376	  6.774800	  2.925675	  0.121556  
	400	  5	  376	  374	  6.771300	  2.925675	  0.121556  
	401	  5	  191	  377	  5.033100	  1.180563	  0.054379  
	402	  5	  377	  378	  5.030600	  1.180563	  0.054379  
	403	  5	  378	  379	  5.027700	  1.180563	  0.054379  
	404	  5	  379	  380	  5.026600	  1.180563	  0.054379  
	405	  5	  380	  381	  5.025500	  1.180563	  0.054379  
	406	  5	  381	  186	  5.021800	  1.180563	  0.054379  
	407	  4	  382	  383	  32.638100	  36.686333	  0.344574  
	408	  4	  383	  384	  32.638302	  36.686333	  0.344574  
	409	  4	  384	  385	  32.638401	  36.686333	  0.344574  
	410	  4	  385	  386	  32.638401	  36.686333	  0.344574  
	411	  4	  386	  387	  32.638401	  36.686333	  0.344574  
	412	  4	  387	  388	  32.638599	  36.686333	  0.344574  
	413	  4	  388	  389	  32.638401	  36.686333	  0.344574  
	414	  4	  389	  390	  32.637699	  36.686333	  0.344574  
	415	  4	  390	  391	  32.636902	  36.686333	  0.344574  
	416	  4	  391	  392	  32.636200	  36.686333	  0.344574  
	417	  4	  392	  393	  32.635899	  36.686333	  0.344574  
	418	  4	  393	  394	  32.635700	  36.686333	  0.344574  
	419	  4	  394	  395	  32.635502	  36.686333	  0.344574  
	420	  4	  395	  374	  32.635799	  36.686333	  0.344574  
	421	  5	  113	  396	  7.256600	  5.090809	  0.104741  
	422	  5	  396	  382	  7.256700	  5.090809	  0.104741  
	423	  4	  397	  398	  37.805000	  31.595526	  0.383216  
	424	  4	  398	  399	  37.805099	  31.595526	  0.383216  
	425	  4	  399	  382	  37.805199	  31.595526	  0.383216  
	426	  4	  192	  400	  38.484501	  31.595526	  0.383216  
	427	  4	  400	  397	  38.484699	  31.595526	  0.383216  
	428	  4	  166	  401	  39.464100	  31.595526	  0.383216  
	429	  4	  401	  192	  39.464001	  31.595526	  0.383216  
	430	  4	  193	  402	  35.656399	  30.004711	  0.393535  
	431	  4	  402	  403	  35.656399	  30.004711	  0.393535  
	432	  4	  403	  166	  35.656399	  30.004711	  0.393535  
	433	  4	  177	  404	  34.926601	  30.004711	  0.393535  
	434	  4	  404	  193	  34.926701	  30.004711	  0.393535  
	435	  4	  405	  406	  39.623299	  28.900408	  0.395495  
	436	  4	  406	  177	  39.623402	  28.900408	  0.395495  
	437	  5	  181	  407	  6.732200	  0.800407	  0.237342  
	438	  5	  407	  405	  6.732000	  0.800407	  0.237342  
	439	  4	  408	  409	  39.095798	  28.100000	  0.400000  
	440	  4	  409	  410	  39.096600	  28.100000	  0.400000  
	441	  4	  410	  405	  39.097401	  28.100000	  0.400000  
